r,s,z,r_bits
3745823554248756498077724311701700622528864620253631074860,927653455536148065756145407106225282013083320190950983066,3639543235969316619309329189608933594245454626264884488844,192
1488919091560696744744777150121463798563490685283447908119,3489377805617593783522746207089984483541214402688760732551,4574112821566628242740580070367229971716655033881184682284,190
3878506909585171098854937097918127444692625970898414672246,2794842305796541286921300829042809733943336592899923195741,4119515006011092827650301491050122612562284269357132227910,192
3574331278706151861572784809499316650745467597771683928353,1897418142606193427794587699858789801650452384463658088969,3342969361205665015794987019855927219947041928997523538210,192
4385642692442375600705354347252192936996296641095240262943,196986617769218434989116157884670880169614479526686798090,3241550649537049538504422130846866126718429945681812006075,192
1966978513760203625903286918586492562842668276459480624041,5965132874884864818546066328573872572179582570125453093831,710448762635535603060977871262284671903434385378376272163,191
1113047798912613932202572254511729537424930342981051980081,2535250655400962322822802794706794989764760450263092471774,4821829431593035602969269367304472845664064074455567500807,190
3927075769127255536492326265854260107006887956296521838776,4580719100102304355026433834346749444897877930871254976189,6180014984765645874757455883298639002198365733518729332351,192
1952721939797173008472428608035506729312064064546189148345,1684703397653049685518934333265010882160995398156074556415,699509857491444963630297515202213908358025332071212318948,191
2719799093261442503587479444290021278881805570512677187589,4895269630818190057798896461490332508450956063394331356157,2994799831120364979928180432475422660699654769866216752121,191
3137544023078837894423427259119597570308438158831360751588,3215847140392715203395406257772947151476508921479247011518,5020707595600779119392688948978566256229501517026951199412,191
660271584849391188336853269677715303916041059639959544317,1150654676888832388420922516060738192277030663856252940081,4855042489588615371603843378625258926769048598905744175347,189
1857594636889409738540683741256640017630913247486579684942,5685822250936824472696318483778225486199416456755451196638,4476468990343464763090416552602607675992499089389742775207,191
4192349543138955339052401799874630766565963054918489202579,5417321749520217215146389416714401759348305207798045856304,3161322365498355693824090062617214855198391636647187406677,192
3114889219669991718512648766903971766428764969169887988492,5658535464240632786187067170717321007934958687360992459077,4793364384090893943969386637152433421307345005526174825110,191
526044856803917440919940343890915209348789190241615119515,290672119855969892555675403819059775735191981838691895607,1836252697903007354352270838056337804157727527753083740947,189
1888590140276554861397929295456365347722273217081716761599,1654497796570039947117490862458052714620541161803714803433,4317325432526826629209598941483710043464206891235053291887,191
5074416327042960262441343805029521666257751711829144969588,56842320145696128548046773091072069692685060326527641101,2637774294888116755202936276205986465913829282652534575898,192
2523302576896255893700380741070352229176585785636707793854,5614490775985451500373061473559082492827120516759971810064,5236523974211381971824997316906990085985398304653332147962,191
4892087079624755770305396002987343725818418490349276419730,4484310270688458720064774871357654985595797914333311595257,2892818846547487618064398734221840842668486502420675777427,192
4819631243504597887455180680523994395404490734819602103180,4655405237742239872527997983449003875401915233264007909808,3304137597843317758869041547044717829577229135962225664492,192
3850285221190225773011184553373870670137358746163451792193,546808392002409997878135241601347367372305562432406207129,5850634576995004602268426312786306795931425729128821283277,192
2856345528325531444907588120804593758110981071410319465640,3331322410173447990950110338219714676183547600236797245650,1733547491723003085204821544786746941610513937093285028044,191
4670836227333766229502918689172796772518362475594284552439,541880815037029399523882566566174440102212679058311419652,1200298807045577556822512301393754907420053412631294798405,192
3670067543126116096257630523083615100461557360410233505288,690190543824615837215386131402014521995997944587661654748,4718825781039667048276564813316650445291638651376982889519,192
5870491774033380705758985867517225938759684159499012917522,2742837290264187223675977788819319706680515616302158315392,2203773785978677137217055859028551446420372601627939352041,192
1989769968171137391461438913504282516788803944396824979773,2956334241653992474106544293161715819744453734531115019785,504677325401264755675096637621321208767515203335211035183,191
5279720575184971390643998312723786308411953597092798556254,3983492516080101623113649477199972466670344201860341647300,2469380300059588201441098748132682316823973865717978001675,192
4617407449892657131706380654171820981405270529737282480748,1769922211048156483464297522027885168014032713556383620655,1985630680675281384417976259571285628577227594858036369658,192
6249529592586517615130964871704363775440808759403235863056,3287896488416072424199172397136067532589162851946756801415,4781788305453753658216122357007743061967038516092701031642,192
1049297517341861824464286828661667273340038617536436074307,4119724616537854209638897430046546052950579840030014298030,1830167767395846317824099299609550703135666500003421779229,190
1035311867614185441807154123517829823236295748142655573155,4811456404280770061397097744668272524981835148773440384530,3347486492633441748104493083908760702469930490266212776233,190
